"TIME";"DESTINATION";"DESTINATION_PLANET";"CREDITS";"LOOT_TYPE";"LOOT"
"2018-11-19 13:43:01";"Caloris";"Mercury";5000;"resource";"Nano Spores (3,000x)"
"2018-11-19 13:43:01";"Isos";"Eris";13400;"resource";"Polymer Bundle (300x)"
"2018-11-19 13:33:02";"Arval";"Mars";5900;"";""
"2018-11-19 13:26:01";"Galilea";"Jupiter";7700;"miscellaneous";"Shred"
"2018-11-19 12:52:02";"Erpo";"Earth";3800;"";""
"2018-11-19 12:52:01";"Shklovsky";"Phobos";6500;"resource";"Alloy Plate (1,500x)"
"2018-11-19 12:39:01";"Minthe";"Pluto";12500;"";""
"2018-11-19 12:23:01";"Aphrodite";"Venus";5000;"";""
"2018-11-19 12:18:01";"Anthe";"Saturn";9500;"";""
"2018-11-19 11:37:02";"Belenus";"Void";13400;"resource";"Neurodes"
"2018-11-19 11:34:02";"Solium";"Eris";14300;"resource";"Nitain Extract"
"2018-11-19 11:29:02";"Caelus";"Uranus";10700;"";""
"2018-11-19 11:18:01";"Io";"Jupiter";8300;"miscellaneous";"100 ENDO"
"2018-11-19 11:01:02";"Neso";"Neptune";11600;"resource";"Gallium"
"2018-11-19 10:36:01";"Monolith";"Phobos";7100;"miscellaneous";"100 ENDO"
"2018-11-19 10:26:01";"Everest";"Earth";4700;"";""
"2018-11-19 10:05:01";"Syrtis";"Mars";6800;"";""
"2018-11-19 09:43:01";"Orias";"Europa";9200;"blueprint";"Excalibur Pendragon Helmet"
"2018-11-19 09:24:01";"Odin";"Mercury";5300;"blueprint";"Wukong Dasheng Helmet"
"2018-11-19 09:12:01";"Calypso";"Saturn";10400;"";""
"2018-11-19 09:03:01";"Naeglar";"Eris";12800;"";""
"2018-11-19 08:56:01";"Caelus";"Uranus";11300;"miscellaneous";"150 ENDO"
"2018-11-19 08:52:01";"Thebe";"Jupiter";8900;"resource";"Ferrite (3,000x)"
"2018-11-19 08:32:01";"Proteus";"Neptune";0;"resource";"Fieldron (3x)"
"2018-11-19 08:12:02";"Aten";"Void";15200;"resource";"Void Traces (20x)"
"2018-11-19 08:08:01";"Montes";"Venus";4100;"";""
"2018-11-19 07:59:01";"Thon";"Ceres";7700;"blueprint";"Plasma Sword"
"2018-11-19 07:44:01";"Cervantes";"Earth";4400;"";""
"2018-11-19 07:25:01";"Alator";"Mars";6800;"";""
"2018-11-19 07:12:02";"Despina";"Neptune";11300;"miscellaneous";"Seeking Fury"
"2018-11-19 06:48:01";"Rusalka";"Sedna";13700;"";""
"2018-11-19 06:41:01";"Cressida";"Uranus";11000;"miscellaneous";"Lethal Torrent"
"2018-11-19 06:08:01";"Carpo";"Jupiter";8300;"resource";"Nitain Extract"
"2018-11-19 06:02:01";"Enceladus";"Saturn";10100;"blueprint";"Nyx Vespa Helmet"
"2018-11-19 05:58:01";"Ukko";"Void";12200;"blueprint";"Excalibur Avalon Helmet"
"2018-11-19 05:35:02";"Bode";"Ceres";6800;"";""
"2018-11-19 05:03:01";"Caloris";"Mercury";4700;"miscellaneous";"80 ENDO"
"2018-11-19 04:59:01";"Xini";"Eris";14300;"aura";"Shield Disruption"
"2018-11-19 04:43:01";"Spear";"Mars";6500;"";""
"2018-11-19 04:42:02";"Shklovsky";"Phobos";6800;"blueprint";"Pangolin Sword"
"2018-11-19 04:25:01";"Kappa";"Sedna";14000;"";""
"2018-11-19 04:12:01";"Acheron";"Pluto";0;"resource";"Latron Wraith Barrel"
"2018-11-19 03:46:01";"Outer Terminus";"Pluto";12800;"";""
"2018-11-19 03:38:01";"Everest";"Earth";3500;"miscellaneous";"80 ENDO"
"2018-11-19 03:23:01";"Carme";"Jupiter";8000;"resource";"Control Module"
"2018-11-19 03:05:01";"Abaddon";"Europa";9800;"";""
"2018-11-19 02:51:01";"Themisto";"Jupiter";0;"resource";"Mutagen Mass"
"2018-11-19 02:48:01";"Nuovo";"Ceres";6800;"";""
"2018-11-19 02:42:01";"Puck";"Uranus";11300;"resource";"Gallium"
"2018-11-19 02:20:01";"Odin";"Mercury";5900;"";""
"2018-11-19 02:15:01";"Roche";"Phobos";6500;"";""
"2018-11-19 02:12:35";"Naga";"Sedna";0;"resource";"Detonite Injector (3x)"
"2018-11-19 01:57:02";"Alator";"Mars";5300;"aura";"Pistol Scavenger"
"2018-11-19 01:56:02";"Anthe";"Saturn";10100;"resource";"Alloy Plate (1,500x)"
"2018-11-19 01:30:02";"Berehynia";"Sedna";12200;"";""
"2018-11-19 01:09:01";"Aten";"Void";16100;"resource";"Nitain Extract"
"2018-11-19 00:56:01";"Marid";"Sedna";0;"resource";"Detonite Injector (3x)"
"2018-11-19 00:56:01";"Adaro";"Sedna";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-11-19 00:52:02";"Orias";"Europa";9200;"miscellaneous";"100 ENDO"
"2018-11-19 00:35:01";"Sao";"Neptune";12200;"";""
"2018-11-19 00:34:02";"Nuovo";"Ceres";7400;"blueprint";"Pangolin Sword"
"2018-11-19 00:23:01";"Io";"Jupiter";0;"resource";"Fieldron (3x)"
"2018-11-19 00:15:02";"Odin";"Mercury";4700;"blueprint";"Rhino Thrak Helmet"
"2018-11-19 00:12:01";"Carme";"Jupiter";7700;"miscellaneous";"100 ENDO"
"2018-11-18 23:56:01";"Puck";"Uranus";11300;"resource";"Plastids (300x)"
"2018-11-18 23:32:01";"Shklovsky";"Phobos";6800;"";""
"2018-11-18 23:15:01";"Cerberus";"Pluto";14300;"resource";"Rubedo (450x)"
"2018-11-18 23:00:01";"Alator";"Mars";6800;"miscellaneous";"Rending Strike"
"2018-11-18 22:47:02";"Solium";"Eris";13400;"blueprint";"Ivara Zirastra Helmet"
"2018-11-18 22:34:02";"Selkie";"Sedna";0;"resource";"Mutagen Mass (2x)"
"2018-11-18 22:21:01";"Unda";"Venus";4700;"";""
"2018-11-18 22:17:01";"Mariana";"Earth";3200;"blueprint";"Dual Zoren Dagger-axe Skin"
"2018-11-18 21:55:01";"M Prime";"Mercury";5000;"";""
"2018-11-18 21:38:01";"Naga";"Sedna";11900;"";""
"2018-11-18 21:13:02";"Hepit";"Void";6200;"resource";"Salvage (300x)"
"2018-11-18 20:59:02";"Caliban";"Uranus";11000;"";""
"2018-11-18 20:38:02";"Acheron";"Pluto";13400;"resource";"Argon Crystal"
"2018-11-18 20:35:01";"Numa";"Saturn";9800;"miscellaneous";"100 ENDO"
"2018-11-18 20:18:01";"Ares";"Mars";5900;"miscellaneous";"80 ENDO"
"2018-11-18 20:15:01";"Bode";"Ceres";6500;"blueprint";"Vauban Systems"
"2018-11-18 20:04:02";"Ananke";"Jupiter";7700;"resource";"Nitain Extract"
"2018-11-18 19:39:01";"E Prime";"Earth";3200;"resource";"Ferrite (3,000x)"
"2018-11-18 19:21:01";"Abaddon";"Europa";9200;"";""
"2018-11-18 19:15:01";"M Prime";"Mercury";5600;"";""
"2018-11-18 18:56:01";"Unda";"Venus";4100;"";""
"2018-11-18 18:20:01";"Acheron";"Pluto";14000;"";""
"2018-11-18 18:14:01";"Salacia";"Neptune";11900;"blueprint";"Khora Delphi Helmet"
"2018-11-18 18:10:01";"Solium";"Eris";13400;"resource";"Control Module"
"2018-11-18 17:51:01";"Ukko";"Void";12500;"resource";"Void Traces (20x)"
"2018-11-18 17:42:01";"Shklovsky";"Phobos";6800;"miscellaneous";"100 ENDO"
"2018-11-18 17:33:02";"Io";"Jupiter";7400;"";""
"2018-11-18 17:12:01";"Everest";"Earth";4700;"resource";"Rubedo (450x)"
"2018-11-18 16:44:02";"Alator";"Mars";6500;"resource";"Ferrite (3,000x)"
"2018-11-18 16:40:01";"Telesto";"Saturn";9500;"blueprint";"Chroma Amaru Helmet"
"2018-11-18 16:19:01";"Armaros";"Europa";8600;"";""
"2018-11-18 16:07:01";"Berehynia";"Sedna";14600;"miscellaneous";"150 ENDO"
"2018-11-18 15:43:02";"Kiste";"Ceres";7100;"resource";"Control Module"
"2018-11-18 15:39:02";"Aphrodite";"Venus";5000;"miscellaneous";"80 ENDO"
"2018-11-18 15:23:01";"Odin";"Mercury";5300;"resource";"Nitain Extract"
"2018-11-18 15:09:01";"Teshub";"Void";6800;"resource";"Argon Crystal"
"2018-11-18 15:02:01";"Pacific";"Earth";4100;"";""
"2018-11-18 15:01:01";"Abaddon";"Europa";9800;"blueprint";"Vauban Neuroptics"
"2018-11-18 14:46:01";"Oceanum";"Pluto";12500;"miscellaneous";"150 ENDO"
"2018-11-18 14:27:01";"Telesto";"Saturn";9800;"resource";"Neurodes"
"2018-11-18 14:08:01";"Shklovsky";"Phobos";6500;"";""
"2018-11-18 13:55:01";"Neso";"Neptune";11900;"miscellaneous";"150 ENDO"
"2018-11-18 13:20:02";"Rusalka";"Sedna";13400;"";""
"2018-11-18 13:05:01";"Nimus";"Eris";13700;"miscellaneous";"150 ENDO"
"2018-11-18 13:04:01";"Kiliken";"Venus";5000;"miscellaneous";"80 ENDO"
"2018-11-18 12:51:02";"Ludi";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-11-18 12:35:01";"Stephano";"Uranus";11300;"resource";"Morphics"
"2018-11-18 12:30:02";"Odin";"Mercury";5900;"";""
"2018-11-18 12:07:02";"Sharpless";"Phobos";6800;"blueprint";"Mirage Harlequin Helmet"
"2018-11-18 12:07:01";"Anthe";"Saturn";9800;"blueprint";"Octavia Cadenza Helmet"
"2018-11-18 11:34:01";"Teshub";"Void";5900;"resource";"Void Traces (20x)"
"2018-11-18 11:24:02";"Pacific";"Earth";3800;"";""
"2018-11-18 11:15:01";"Alator";"Mars";6500;"";""
"2018-11-18 11:11:01";"Thon";"Ceres";0;"resource";"Mutagen Mass"
"2018-11-18 11:11:01";"Ker";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-11-18 10:55:01";"Brugia";"Eris";12800;"resource";"Salvage (300x)"
"2018-11-18 10:53:01";"Larissa";"Neptune";11900;"";""
"2018-11-18 10:51:02";"Tamu";"Kuva Fortress";12800;"resource";"Synthula (5x)"
"2018-11-18 10:18:02";"Minthe";"Pluto";12800;"miscellaneous";"150 ENDO"
"2018-11-18 10:04:02";"Carpo";"Jupiter";8000;"resource";"Nitain Extract"
"2018-11-18 09:47:01";"Thon";"Ceres";8000;"resource";"Plastids (300x)"
"2018-11-18 09:41:01";"Iliad";"Phobos";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-11-18 09:26:01";"Casta";"Ceres";0;"resource";"Mutagen Mass"
"2018-11-18 09:23:02";"Pacific";"Earth";4100;"blueprint";"Glaive"
"2018-11-18 09:22:01";"Sharpless";"Phobos";6800;"miscellaneous";"100 ENDO"
"2018-11-18 08:54:01";"Sycorax";"Uranus";10400;"resource";"Neural Sensors"
"2018-11-18 08:50:02";"Kiste";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-11-18 08:39:02";"Monolith";"Phobos";0;"resource";"Fieldron (3x)"
"2018-11-18 08:26:01";"Naeglar";"Eris";12800;"blueprint";"Ceramic Dagger"
"2018-11-18 08:26:01";"Triton";"Neptune";11300;"";""
"2018-11-18 08:17:01";"Syrtis";"Mars";5600;"blueprint";"Rhino Vanguard Helmet"
"2018-11-18 07:50:01";"Venera";"Venus";4700;"miscellaneous";"80 ENDO"
"2018-11-18 07:30:02";"Cinxia";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-11-18 07:30:02";"Exta";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-11-18 07:30:02";"Bode";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-11-18 07:26:02";"Amalthea";"Jupiter";8000;"resource";"Control Module"
"2018-11-18 07:25:02";"Taranis";"Void";5900;"resource";"Void Traces (20x)"
"2018-11-18 07:01:01";"Outer Terminus";"Pluto";12500;"blueprint";"Scindo Manticore Skin"
"2018-11-18 06:36:01";"Shklovsky";"Phobos";6800;"";""
"2018-11-18 06:24:01";"Titan";"Saturn";9500;"miscellaneous";"Armored Agility"
"2018-11-18 06:22:02";"Naga";"Sedna";12500;"miscellaneous";"150 ENDO"
"2018-11-18 06:05:01";"Nuovo";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-11-18 05:51:01";"Brugia";"Eris";13100;"";""
"2018-11-18 05:44:01";"Morax";"Europa";8600;"";""
"2018-11-18 05:16:01";"Kiste";"Ceres";7400;"blueprint";"Loki Swindle Helmet"
"2018-11-18 05:07:01";"Ukko";"Void";12800;"resource";"Void Traces (20x)"
"2018-11-18 04:56:01";"Boethius";"Mercury";5900;"blueprint";"Ivara Loxley Helmet"
"2018-11-18 03:42:02";"Calypso";"Saturn";10400;"blueprint";"Forma"
"2018-11-18 03:13:01";"Io";"Jupiter";8000;"miscellaneous";"100 ENDO"
"2018-11-18 03:10:01";"Adaro";"Sedna";13400;"resource";"Polymer Bundle (300x)"
"2018-11-18 03:09:01";"Odin";"Mercury";5300;"blueprint";"Vauban Systems"
"2018-11-18 02:49:01";"Proteus";"Neptune";12200;"";""
"2018-11-18 02:16:01";"Dione";"Saturn";0;"resource";"Dera Vandal Barrel"
"2018-11-18 02:00:01";"Venera";"Venus";4700;"";""
"2018-11-18 01:57:02";"Ker";"Ceres";7400;"";""
"2018-11-18 01:50:01";"Ares";"Mars";5600;"blueprint";"Scindo Manticore Skin"
"2018-11-18 01:16:01";"Kala-azar";"Eris";14600;"resource";"Neural Sensors"
"2018-11-18 00:56:01";"Berehynia";"Sedna";12200;"miscellaneous";"150 ENDO"
"2018-11-18 00:46:01";"Stephano";"Uranus";10700;"";""
"2018-11-18 00:27:01";"Narcissus";"Pluto";13100;"blueprint";"Frost Squall Helmet"
"2018-11-18 00:25:01";"Roche";"Phobos";6200;"";""
"2018-11-18 00:13:01";"Odin";"Mercury";5000;"resource";"Tellurium"
"2018-11-18 00:07:02";"Neso";"Neptune";11600;"";""
"2018-11-17 23:52:01";"Lith";"Earth";4100;"resource";"Circuits (1,500x)"
"2018-11-17 23:38:02";"Kiliken";"Venus";5000;"miscellaneous";"80 ENDO"
"2018-11-17 23:21:02";"Orias";"Europa";9200;"";""
"2018-11-17 22:53:01";"Syrtis";"Mars";6500;"miscellaneous";"80 ENDO"
"2018-11-17 22:49:01";"Teshub";"Void";5900;"resource";"Polymer Bundle (300x)"
"2018-11-17 22:48:01";"Berehynia";"Sedna";11900;"resource";"Nitain Extract"
"2018-11-17 22:34:01";"Dione";"Saturn";9500;"";""
"2018-11-17 22:14:01";"Ludi";"Ceres";7700;"blueprint";"Nova Slipstream Helmet"
"2018-11-17 21:51:01";"Callisto";"Jupiter";8000;"miscellaneous";"100 ENDO"
"2018-11-17 21:38:01";"Odin";"Mercury";5300;"aura";"Speed Holster"
"2018-11-17 21:11:01";"Puck";"Uranus";11000;"miscellaneous";"150 ENDO"
"2018-11-17 20:45:02";"Acheron";"Pluto";13700;"";""
"2018-11-17 20:33:01";"Linea";"Venus";4700;"";""
"2018-11-17 20:29:01";"Hydron";"Sedna";12800;"blueprint";"Chroma Amaru Helmet"
"2018-11-17 20:26:02";"Callisto";"Jupiter";7400;"blueprint";"Vauban Chassis"
"2018-11-17 20:21:02";"Naeglar";"Eris";11900;"blueprint";"Glaive"
"2018-11-17 20:02:40";"Outer Terminus";"Pluto";30000;"miscellaneous";"Melee Riven"
"2018-11-17 20:00:02";"Odin";"Mercury";15000;"blueprint";"Orokin Catalyst"
"2018-11-17 20:00:01";"Titan";"Saturn";10700;"miscellaneous";"100 ENDO"
"2018-11-17 19:52:01";"Ultor";"Mars";6500;"miscellaneous";"Constitution"
"2018-11-17 19:38:01";"Baal";"Europa";9500;"blueprint";"Vauban Esprit Helmet"
"2018-11-17 19:06:02";"Boethius";"Mercury";5300;"resource";"Control Module"
"2018-11-17 18:26:01";"Hepit";"Void";5900;"resource";"Void Traces (20x)"
"2018-11-17 18:23:02";"Ose";"Europa";0;"resource";"Fieldron (3x)"
"2018-11-17 18:08:01";"Oceanum";"Pluto";12800;"miscellaneous";"150 ENDO"
"2018-11-17 18:05:01";"Cervantes";"Earth";4400;"blueprint";"Loki Swindle Helmet"
"2018-11-17 17:46:02";"Kappa";"Sedna";13400;"";""
"2018-11-17 17:28:01";"Sao";"Neptune";11900;"resource";"Nitain Extract"
"2018-11-17 17:09:01";"Ares";"Mars";5900;"resource";"Orokin Cell"
"2018-11-17 17:06:01";"Kiste";"Ceres";7400;"blueprint";"Dark Dagger"
"2018-11-17 17:04:01";"Armaros";"Europa";8600;"";""
"2018-11-17 16:20:01";"M Prime";"Mercury";5300;"miscellaneous";"80 ENDO"
"2018-11-17 16:18:01";"Puck";"Uranus";11000;"miscellaneous";"150 ENDO"
"2018-11-17 16:05:02";"Venera";"Venus";0;"resource";"Fieldron (3x)"
"2018-11-17 16:05:02";"Fossa";"Venus";0;"resource";"Mutagen Mass"
"2018-11-17 15:53:02";"Tessera";"Venus";4400;"miscellaneous";"Shred"
"2018-11-17 15:46:01";"Thebe";"Jupiter";8900;"";""
"2018-11-17 15:41:02";"Morax";"Europa";0;"resource";"Fieldron (3x)"
"2018-11-17 15:38:01";"Sharpless";"Phobos";6500;"";""
"2018-11-17 15:18:01";"Taranis";"Void";7400;"resource";"Void Traces (20x)"
"2018-11-17 15:04:01";"Naeglar";"Eris";12800;"miscellaneous";"Animal Instinct"
"2018-11-17 14:40:02";"Morax";"Europa";8900;"miscellaneous";"100 ENDO"
"2018-11-17 14:23:02";"Hydron";"Sedna";12200;"";""
"2018-11-17 14:23:02";"Everest";"Earth";3800;"aura";"Shotgun Scavenger"
"2018-11-17 14:22:02";"Orias";"Europa";0;"resource";"Fieldron (3x)"
"2018-11-17 14:22:01";"Naamah";"Europa";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-11-17 14:22:01";"Abaddon";"Europa";0;"resource";"Mutagen Mass (2x)"
"2018-11-17 14:10:02";"Ares";"Mars";6200;"miscellaneous";"80 ENDO"
"2018-11-17 13:51:01";"Regna";"Pluto";13400;"miscellaneous";"150 ENDO"
"2018-11-17 13:42:01";"Aphrodite";"Venus";0;"resource";"Fieldron (3x)"
"2018-11-17 13:35:01";"Caloris";"Mercury";5000;"";""
"2018-11-17 13:32:02";"Despina";"Neptune";11900;"";""
"2018-11-17 13:09:02";"Tessera";"Venus";4100;"miscellaneous";"Blaze"
"2018-11-17 12:44:01";"Pallas";"Ceres";6500;"miscellaneous";"100 ENDO"
"2018-11-17 12:38:01";"Stickney";"Phobos";7100;"resource";"Nitain Extract"
"2018-11-17 12:16:02";"Morax";"Europa";8600;"blueprint";"Frost Aurora Helmet"
"2018-11-17 12:04:02";"Rusalka";"Sedna";13100;"miscellaneous";"150 ENDO"
"2018-11-17 11:58:02";"Caelus";"Uranus";10400;"resource";"Control Module"
"2018-11-17 11:52:01";"Naeglar";"Eris";11900;"";""
"2018-11-17 11:43:01";"Kokabiel";"Europa";0;"resource";"Fieldron (3x)"
"2018-11-17 11:31:01";"Pacific";"Earth";4100;"miscellaneous";"Lethal Torrent"
"2018-11-17 11:31:01";"Numa";"Saturn";9500;"miscellaneous";"100 ENDO"
"2018-11-17 11:11:02";"Oceanum";"Pluto";12800;"blueprint";"Glaive"
"2018-11-17 10:55:01";"Spear";"Mars";6500;"blueprint";"Banshee Chorus Helmet"
"2018-11-17 10:19:02";"Tessera";"Venus";4400;"blueprint";"Ash Scorpion Helmet"
"2018-11-17 10:17:01";"Stickney";"Phobos";6800;"resource";"Nano Spores (3,000x)"
"2018-11-17 09:55:01";"Kelpie";"Sedna";14600;"";""
"2018-11-17 09:37:02";"Rosalind";"Uranus";11300;"miscellaneous";"150 ENDO"
"2018-11-17 09:31:02";"Cinxia";"Ceres";7100;"miscellaneous";"Accelerated Blast"
"2018-11-17 09:20:01";"Cambria";"Earth";3500;"miscellaneous";"80 ENDO"
"2018-11-17 08:48:01";"Elara";"Jupiter";8900;"";""
"2018-11-17 08:45:02";"Caloris";"Mercury";5000;"resource";"Neural Sensors"
"2018-11-17 08:30:02";"Oxomoco";"Void";12800;"blueprint";"Loki Enigma Helmet"
"2018-11-17 08:09:01";"Valac";"Europa";8300;"resource";"Alloy Plate (1,500x)"
"2018-11-17 07:36:02";"Solium";"Eris";13400;"blueprint";"Nezha Jinza Helmet"
"2018-11-17 07:26:01";"Galatea";"Neptune";0;"resource";"Detonite Injector (3x)"
"2018-11-17 07:22:01";"Monolith";"Phobos";7400;"";""
"2018-11-17 07:04:02";"Minthe";"Pluto";11900;"resource";"Nitain Extract"
"2018-11-17 06:47:01";"Nereid";"Neptune";12200;"";""
"2018-11-17 06:39:01";"Pacific";"Earth";3800;"resource";"Ferrite (3,000x)"
"2018-11-17 06:27:01";"Carpo";"Jupiter";8600;"miscellaneous";"100 ENDO"
"2018-11-17 06:10:01";"Dione";"Saturn";9200;"resource";"Morphics"
"2018-11-17 05:50:02";"Boethius";"Mercury";5600;"miscellaneous";"Focus Energy"
"2018-11-17 05:29:01";"Solium";"Eris";13400;"";""
"2018-11-17 05:25:02";"Ophelia";"Uranus";10700;"";""
"2018-11-17 05:12:01";"Armaros";"Europa";8600;"";""
"2018-11-17 04:54:01";"Tiwaz";"Void";9500;"resource";"Plastids (300x)"
"2018-11-17 04:35:02";"Regna";"Pluto";0;"resource";"Mutagen Mass (2x)"
"2018-11-17 04:28:01";"Cinxia";"Ceres";7100;"miscellaneous";"100 ENDO"
"2018-11-17 04:25:01";"Venera";"Venus";4700;"";""
"2018-11-17 04:15:01";"Erpo";"Earth";4100;"";""
"2018-11-17 03:48:02";"Numa";"Saturn";9800;"blueprint";"Nyx Menticide Helmet"
"2018-11-17 03:31:01";"Io";"Jupiter";8300;"miscellaneous";"100 ENDO"
"2018-11-17 03:01:02";"Cerberus";"Pluto";13100;"miscellaneous";"150 ENDO"
"2018-11-17 02:55:01";"Oceanum";"Pluto";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-11-17 02:52:02";"Naga";"Sedna";12200;"blueprint";"Limbo Aristeas Helmet"
"2018-11-17 02:31:01";"Sao";"Neptune";11600;"blueprint";"Nezha Circa Helmet"
"2018-11-17 02:13:01";"Syrtis";"Mars";6200;"miscellaneous";"80 ENDO"
"2018-11-17 02:11:02";"Xini";"Eris";12800;"miscellaneous";"150 ENDO"
"2018-11-17 01:57:01";"Shklovsky";"Phobos";6800;"resource";"Nitain Extract"
"2018-11-17 01:48:02";"Ker";"Ceres";7400;"miscellaneous";"Lethal Torrent"
"2018-11-17 01:42:01";"Acheron";"Pluto";0;"resource";"Fieldron (3x)"
"2018-11-17 01:31:01";"Cambria";"Earth";4100;"";""
"2018-11-17 01:15:01";"Belenus";"Void";13400;"blueprint";"Excalibur Avalon Helmet"
"2018-11-17 00:50:01";"Rhea";"Saturn";9200;"";""
"2018-11-17 00:36:01";"Ishtar";"Venus";5000;"";""
"2018-11-17 00:11:01";"Marid";"Sedna";13400;"";""
"2018-11-16 23:58:02";"Saxis";"Eris";14000;"miscellaneous";"Blaze"
"2018-11-16 23:55:01";"Ose";"Europa";9500;"resource";"Gallium"
"2018-11-16 23:52:01";"Sao";"Neptune";11900;"";""
"2018-11-16 23:23:01";"Caloris";"Mercury";4700;"resource";"Argon Crystal"
"2018-11-16 23:22:01";"Martialis";"Mars";5900;"";""
"2018-11-16 23:05:01";"Ophelia";"Uranus";10400;"blueprint";"Saryn Hemlock Helmet"
"2018-11-16 22:44:01";"Ker";"Ceres";7700;"blueprint";"Atlas Shikoro Helmet"
"2018-11-16 22:31:01";"Elara";"Jupiter";8600;"miscellaneous";"100 ENDO"
"2018-11-16 22:26:02";"Sharpless";"Phobos";6500;"miscellaneous";"100 ENDO"
"2018-11-16 21:57:02";"Ose";"Europa";9800;"miscellaneous";"100 ENDO"
"2018-11-16 21:40:02";"Oestrus";"Eris";14300;"blueprint";"Heat Dagger"
"2018-11-16 21:31:01";"Exta";"Ceres";0;"resource";"Mutagen Mass"
"2018-11-16 21:26:02";"Numa";"Saturn";10100;"";""
"2018-11-16 21:26:01";"Mantle";"Earth";3800;"blueprint";"Oberon Markhor Helmet"
"2018-11-16 21:05:01";"Montes";"Venus";4700;"resource";"Nitain Extract"
"2018-11-16 20:41:02";"Mot";"Void";15800;"resource";"Void Traces (20x)"
"2018-11-16 20:31:01";"Ariel";"Uranus";10700;"miscellaneous";"150 ENDO"
"2018-11-16 20:28:01";"Kelpie";"Sedna";13700;"";""
"2018-11-16 20:10:01";"Boethius";"Mercury";5300;"";""
"2018-11-16 20:04:01";"Minthe";"Pluto";12200;"resource";"Morphics"
"2018-11-16 19:38:01";"Despina";"Neptune";11300;"miscellaneous";"150 ENDO"
"2018-11-16 19:38:01";"Ares";"Mars";5900;"resource";"Argon Crystal"
"2018-11-16 19:26:02";"Pallas";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-11-16 19:26:01";"Nuovo";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-11-16 19:10:01";"Nuovo";"Ceres";7400;"";""
"2018-11-16 19:05:01";"Venera";"Venus";4700;"";""
"2018-11-16 18:44:01";"Ariel";"Uranus";10700;"";""
"2018-11-16 18:11:01";"Oestrus";"Eris";13400;"resource";"Tellurium"
"2018-11-16 17:58:02";"Galilea";"Jupiter";8300;"";""
"2018-11-16 17:54:01";"Stribog";"Void";10400;"blueprint";"Revenant Vania Helmet"
"2018-11-16 17:33:01";"Dione";"Saturn";9200;"";""
"2018-11-16 17:25:01";"Stickney";"Phobos";7100;"resource";"Oxium (300x)"
"2018-11-16 17:11:01";"Enceladus";"Saturn";0;"resource";"Snipetron Vandal Blueprint"
"2018-11-16 17:03:01";"Caloris";"Mercury";5300;"";""
"2018-11-16 16:51:01";"Cinxia";"Ceres";0;"resource";"Mutagen Mass"
"2018-11-16 16:51:01";"Cinxia";"Ceres";7400;"";""
"2018-11-16 16:46:01";"Erpo";"Earth";3800;"blueprint";"Pangolin Sword"
"2018-11-16 16:19:02";"Cressida";"Uranus";11000;"blueprint";"Trinity Meridian Helmet"
"2018-11-16 16:00:01";"Abaddon";"Europa";9200;"resource";"Nitain Extract"
"2018-11-16 15:58:01";"Ultor";"Mars";6200;"";""
"2018-11-16 15:54:01";"Io";"Jupiter";7400;"";""
"2018-11-16 15:51:01";"Tamu";"Kuva Fortress";13700;"resource";"Synthula (5x)"
"2018-11-16 15:21:01";"Hydron";"Sedna";13100;"miscellaneous";"Constitution"
"2018-11-16 15:20:02";"Galatea";"Neptune";11600;"";""
"2018-11-16 14:48:01";"Nuovo";"Ceres";6800;"blueprint";"Ivara Zirastra Helmet"
"2018-11-16 14:45:02";"Ani";"Void";9500;"resource";"Void Traces (20x)"
"2018-11-16 14:24:01";"Numa";"Saturn";10100;"";""
"2018-11-16 14:11:02";"Lares";"Mercury";5900;"miscellaneous";"80 ENDO"
"2018-11-16 14:06:01";"Kiste";"Ceres";0;"resource";"Mutagen Mass"
"2018-11-16 13:32:01";"Erpo";"Earth";4400;"";""
"2018-11-16 13:22:02";"Ophelia";"Uranus";10700;"resource";"Gallium"
"2018-11-16 12:59:02";"Naga";"Sedna";12800;"";""
"2018-11-16 12:57:02";"Kokabiel";"Europa";9200;"";""
"2018-11-16 12:53:02";"Metis";"Jupiter";7700;"blueprint";"Trinity Aura Helmet"
"2018-11-16 12:36:29";"Ker";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-11-16 12:32:01";"Solium";"Eris";13100;"resource";"Alloy Plate (1,500x)"
"2018-11-16 12:03:02";"Nuovo";"Ceres";7100;"";""
"2018-11-16 12:00:02";"Hydra";"Pluto";13100;"";""
"2018-11-16 11:49:01";"Lares";"Mercury";5300;"miscellaneous";"Stunning Speed"
"2018-11-16 11:21:02";"Mariana";"Earth";3500;"miscellaneous";"80 ENDO"
"2018-11-16 11:01:01";"Desdemona";"Uranus";11300;"resource";"Nitain Extract"
